Gene,Protein Length,Molecular Weight,Isoelectric Point,Hydrophobicity
dmsD,204,23344.346,4.910343360900878,54.41176470588235
clcB,418,44152.853299999995,8.430353355407718,59.09090909090909
bidA,231,24980.671,6.107031440734862,51.082251082251084
mlc,406,44283.4883,5.798452568054199,48.275862068965516
ynfL,297,33280.941699999996,6.109589195251464,51.85185185185185
ynfM,417,45224.9091,10.401151847839355,56.35491606714629
asr,102,10591.1271,10.574120521545407,46.07843137254902
ydgU,27,3235.9883999999997,9.300160789489745,70.37037037037037
ydgD,273,29276.7295,5.7780473709106435,46.52014652014652
mdtI,109,11720.002499999999,10.277243614196774,66.97247706422019
mdtJ,121,13114.6794,9.004250907897951,60.33057851239669
mdtU,33,3906.4289,9.299709510803222,42.42424242424242
tqsA,344,37542.3607,9.09566707611084,66.86046511627907
pntB,462,48722.4643,5.721492576599122,56.060606060606055
pntA,510,54622.7965,5.645442008972168,52.94117647058824
ydgH,314,33902.8627,9.270956611633299,46.496815286624205
ydgI,460,49500.8848,8.850687217712402,63.04347826086957
folM,240,26347.9972,7.8228033065795906,49.583333333333336
ydgC,111,12322.9513,9.514195823669432,71.17117117117117
rstA,239,26703.5052,5.418086051940917,48.95397489539749
rstB,433,49282.2972,5.810843467712403,50.57736720554272
tus,309,35782.7163,9.572152900695798,47.249190938511326
fumC,467,50488.3345,6.12243480682373,46.466809421841546
fumA,548,60297.8667,6.11436367034912,44.89051094890511
manA,391,42849.4195,5.290368843078612,50.63938618925832
ydgA,502,54688.3323,5.068185234069824,44.02390438247012
uidC,421,46647.0952,9.072200584411618,44.89311163895487
uidB,457,49907.444,9.18695430755615,58.42450765864332
uidA,603,68446.181,5.243760871887206,45.27363184079602
uidR,196,21798.9202,5.685456657409667,48.46938775510204
hdhA,255,26746.229199999998,5.218012809753417,48.23529411764706
malI,342,36624.3241,6.460058403015137,46.783625730994146
malX,530,56626.329,8.78480052947998,56.22641509433962
malY,390,43641.356400000004,5.24523868560791,50.0
add,333,36397.0238,5.36266803741455,48.048048048048045
ydgJ,346,38256.867,5.488509559631347,48.554913294797686
blr,41,4556.2455,5.970163154602051,53.65853658536586
cnu,71,8416.4736,6.248844718933106,45.07042253521127
ydgK,146,16318.361499999999,10.547043800354004,62.328767123287676
rsxA,193,20897.2669,9.407694053649902,65.80310880829016
rsxB,192,20543.5976,4.643541145324707,50.0
rsxC,740,80170.6117,8.884404182434086,47.2972972972973
rsxD,352,38139.667299999994,9.785607719421385,60.79545454545454
rsxG,206,21911.6377,6.590390205383301,46.601941747572816
rsxE,231,24426.6696,8.49810962677002,57.14285714285714
nth,211,23562.1127,8.435188484191897,46.91943127962085
dtpA,500,53958.4597,8.878408622741702,61.4
gstA,201,22868.088799999998,5.848641395568847,50.24875621890548
pdxY,287,31321.842099999994,6.040643501281737,51.91637630662021
tyrS,424,47526.3942,5.589682960510253,43.63207547169811
pdxH,218,25544.8351,9.18250598907471,43.57798165137615
mliC,109,12567.380399999998,8.47354717254639,44.03669724770643
anmK,369,39495.8109,5.698529624938964,49.86449864498645
slyB,155,15601.488599999999,9.355797004699706,41.29032258064516
slyA,144,16334.766799999998,6.662746238708498,44.44444444444444
ydhI,78,8858.677800000001,8.014983558654787,73.07692307692307
ydhJ,285,31495.4244,7.807008552551269,48.07017543859649
ydhK,670,75265.8906,9.49814319610596,54.47761194029851
sodC,173,17680.775599999997,5.946745491027832,41.61849710982659
ydhF,298,33675.2443,5.765031242370605,49.664429530201346
ydhL,79,9326.5032,8.7587553024292,34.177215189873415
nemR,199,22275.1313,6.496321678161621,43.21608040201005
nemA,365,39515.914000000004,5.802942848205566,47.397260273972606
gloA,135,14919.6687,4.950585365295409,43.7037037037037
rnt,215,23522.4332,5.187092399597167,49.76744186046512
lhr,1538,169379.05829999998,6.30488796234131,48.17945383615084
grxD,115,12878.616699999999,4.749773216247559,49.56521739130435
mepH,271,29884.170599999998,10.482124137878415,37.269372693726936
sodB,193,21265.493499999997,5.581270790100096,50.259067357512954
ydhP,389,40063.6231,10.205039024353027,62.46786632390745
cydH,29,2997.633,6.49529857635498,62.06896551724138
purR,341,38174.401000000005,6.279253578186036,48.68035190615836
punR,310,35249.6562,5.120931816101074,48.064516129032256
punC,403,43366.8892,9.096634101867675,62.03473945409429
cfa,382,43908.5106,5.694266700744628,47.12041884816754
ribC,213,23444.6333,5.642315864562988,42.72300469483568
mdtK,457,49414.4164,9.62998104095459,61.48796498905909
ydhQ,418,42875.496999999996,4.422778511047364,40.19138755980861
ydhR,101,11287.711899999998,5.085066413879393,49.504950495049506
ydhS,534,60754.3268,5.130082893371582,47.37827715355805
ydhT,270,29340.341699999997,6.20036106109619,42.592592592592595
ydhU,261,29582.397800000002,9.319952583312986,56.70498084291188
ydhX,222,25092.401599999997,8.569024848937989,40.54054054054054
ydhW,215,24420.3785,4.554986000061036,52.55813953488372
ydhV,700,77875.75700000001,6.3095487594604505,44.285714285714285
ydhY,208,22366.7343,8.264605140686037,37.980769230769226
fumD,69,7907.2510999999995,9.355990409851074,43.47826086956522
ynhH,64,7563.5145,11.548108863830567,37.5
pykF,470,50728.8721,5.769635200500488,43.61702127659575
lpp,78,8323.394100000001,9.300096321105958,42.30769230769231
ldtE,334,36081.9017,9.42213497161865,50.0
sufE,138,15800.1386,5.839035606384278,50.0
sufS,406,44433.2475,5.8858140945434565,50.0
sufD,423,46822.173200000005,6.358089256286621,43.02600472813239
sufC,248,27582.0292,4.83963565826416,44.354838709677416
sufB,495,54744.6926,5.05840892791748,42.82828282828282
sufA,122,13299.9674,4.848275184631347,45.90163934426229
ydiH,62,7266.247200000001,5.187660789489745,48.38709677419355
menI,136,14945.0923,6.957001686096191,41.911764705882355
ydiJ,1018,113246.7127,6.684060859680176,47.54420432220039
ydiK,370,39840.694299999996,8.491082572937014,64.5945945945946
ydiL,118,13928.750399999999,6.405038261413575,46.61016949152542
ydiM,404,44607.5719,9.654607963562015,59.65346534653465
ydiN,421,46079.7553,9.300160789489745,62.70783847980997
ydiB,288,31227.454599999997,5.0279432296752935,47.22222222222222
aroD,252,27466.3389,5.190275382995604,50.79365079365079
ydiF,531,57561.568,5.526989555358886,47.45762711864407
ydiO,383,43001.6596,5.292187690734862,45.95300261096606
ydiP,303,34894.050899999995,6.512577629089355,44.554455445544555
ydiQ,254,27470.0807,4.522303581237793,50.39370078740157
ydiR,312,33769.3474,6.657460212707521,50.0
ydiS,429,45922.4631,5.630493354797363,49.883449883449885
ydiT,97,10724.017199999998,5.332941246032715,42.2680412371134
fadK,566,62758.645599999996,6.1359056472778315,48.409893992932865
ppsA,792,87434.0998,4.934443092346189,45.58080808080808
ppsR,277,31210.5021,5.986987495422363,50.54151624548736
aroH,348,38734.6239,6.422828865051269,42.5287356321839
ydiE,63,7117.067999999999,9.771811485290524,36.507936507936506
selO,478,54381.4131,5.53494701385498,45.60669456066946
rflP,237,27045.895599999996,5.5671178817749025,48.9451476793249
nlpC,154,17282.5356,9.365789604187015,42.2077922077922
btuD,249,27080.8734,9.163423347473145,46.98795180722892
btuE,183,20469.319900000002,4.811955070495605,48.63387978142077
btuC,326,34948.8956,9.755758857727049,63.190184049079754
ihfA,99,11353.7907,9.342194175720216,38.38383838383838
pheT,795,87377.0775,5.168960762023923,47.16981132075472
pheS,327,36831.363399999995,5.792029762268067,46.17737003058104
pheM,14,1762.0364,8.497787284851075,71.42857142857143
rplT,118,13496.777199999999,11.471198081970215,50.847457627118644
rpmI,65,7288.847600000001,11.777487373352052,41.53846153846154
infC,180,20545.6475,9.540241050720216,40.0
thrS,642,74013.4825,5.802431297302246,43.30218068535825
yniD,35,4115.1625,10.4639440536499,65.71428571428571
ydiY,252,27606.9402,5.09632053375244,42.857142857142854
pfkB,309,32455.607500000002,5.251661491394042,47.249190938511326
ydiZ,96,10864.8614,4.231117439270019,35.41666666666667
yniA,286,32458.2073,4.979118537902831,49.3006993006993
yniB,178,20366.8623,7.90944881439209,56.74157303370787
hxpB,222,24329.967699999997,4.797063255310059,53.6036036036036
ydjM,196,22350.221700000002,9.23524112701416,58.673469387755105
tcyP,463,48661.0835,9.059371376037596,58.963282937365015
ydjO,267,30159.3737,5.599061393737792,49.063670411985015
cedA,80,9376.700700000001,9.68703556060791,48.75
katE,753,84161.5419,5.540687751770019,45.949535192563076
chbG,249,27773.399400000002,5.563195991516112,47.791164658634536
chbF,450,50511.9105,5.944983482360839,48.66666666666667
chbR,280,32967.2,8.413913917541507,45.714285714285715
chbA,116,12747.6396,4.867032051086425,48.275862068965516
chbC,452,48331.6205,6.434935569763183,62.38938053097345
chbB,106,11426.4123,7.813326454162597,56.60377358490566
osmE,112,12020.5497,7.698921012878418,43.75
nadE,275,30636.457599999998,5.413368415832519,45.09090909090909
cho,295,33706.4415,9.073167610168458,46.101694915254235
ves,191,21576.6208,8.48992214202881,47.64397905759162
spy,161,18198.8937,9.660216712951662,44.72049689440994
astE,322,35799.751,6.062299156188964,48.4472049689441
astB,447,49297.965000000004,5.738260078430176,47.427293064876956
astD,492,53025.677899999995,5.688582801818847,49.59349593495935
astA,344,38455.423599999995,6.02450122833252,46.80232558139535
astC,406,43664.844600000004,5.913381004333496,48.029556650246306
xthA,268,30968.801299999996,5.79867992401123,44.40298507462687
ydjX,236,26057.7858,9.347738456726074,60.59322033898306
ydjY,225,24125.013399999996,6.217810630798339,41.77777777777778
ydjZ,235,26160.021,10.069462013244628,62.5531914893617
ynjA,182,20532.7189,8.796275901794434,53.2967032967033
ynjB,388,42844.0125,5.870297050476074,51.03092783505154
ynjC,511,56242.2485,9.663891410827638,68.4931506849315
ynjD,217,24016.3358,5.719048500061036,49.30875576036866
ynjE,435,48227.988399999995,6.1924036026000975,46.666666666666664
ynjF,206,22719.483,7.909126472473145,60.679611650485434
nudG,135,15045.9347,5.17816867828369,51.85185185185185
ynjH,90,9915.243,6.720551490783691,50.0
gdhA,447,48580.831,5.982213020324706,46.085011185682326
ynjI,346,40345.7839,6.606475639343262,47.10982658959538
topB,653,73215.95139999999,8.445761299133302,46.55436447166922
selD,347,36686.8601,5.299349403381346,47.83861671469741
ydjA,183,20058.7877,6.313868522644044,49.72677595628415
sppA,618,67218.51569999999,5.723595619201661,48.05825242718447
ansA,338,37126.8016,5.517554283142089,48.5207100591716
pncA,213,23361.7852,4.602844429016113,46.009389671361504
ydjE,452,50317.3437,9.681233406066895,60.17699115044248
ydjF,252,28229.076399999998,6.5970972061157225,43.65079365079365
ydjG,326,36328.408500000005,5.129741859436035,48.15950920245399
ydjH,315,34120.8798,4.869646644592284,46.34920634920635
ydjI,278,30809.441000000003,5.136562538146971,47.482014388489205
ydjJ,347,37700.3741,6.026604270935058,47.83861671469741
ydjK,459,49601.3751,9.187276649475098,58.605664488017425
ydjL,358,38731.315200000005,5.582975959777832,47.20670391061452
yeaC,90,10337.9089,5.232336235046386,45.55555555555556
msrB,137,15451.016599999999,5.580986595153808,36.496350364963504
gapA,331,35532.0683,6.608749198913575,44.71299093655589
yeaD,294,32665.6839,5.890020179748535,45.91836734693878
yeaE,284,30986.2602,5.706543922424316,51.40845070422535
mipA,248,27798.5679,5.505333900451659,45.564516129032256
yeaG,644,74479.42050000001,5.627253532409667,45.18633540372671
yeaH,427,49391.839199999995,6.722540855407716,40.5152224824356
cdgI,491,56100.754199999996,8.876281166076662,54.378818737270876
dgcJ,496,56601.8743,6.405947685241699,46.57258064516129
yeaK,167,17850.431200000003,6.508939933776855,49.700598802395206
yoaI,34,3771.4857,4.136935234069824,61.76470588235294
yeaL,148,15255.3822,11.000127601623536,62.83783783783784
nimR,273,30553.198600000003,9.112944602966309,47.61904761904761
nimT,393,41207.763399999996,10.054827690124512,60.05089058524173
yeaO,115,13386.0429,6.289996147155762,44.34782608695652
yoaF,84,8942.2877,7.660895729064942,47.61904761904761
dgcP,341,38513.0938,5.049598884582519,45.16129032258064
yoaK,32,3458.2053,8.497787284851075,81.25
yoaJ,24,2691.3637999999996,8.345384025573733,62.5
yeaQ,82,8670.4685,9.997450828552246,62.19512195121951
yoaG,60,6608.221299999999,4.141709709167479,41.66666666666667
yeaR,119,13611.289499999999,6.030014610290528,49.57983193277311
leuE,212,23168.2899,9.62172908782959,60.84905660377359
dmlR,307,34630.4658,6.2108762741088865,51.79153094462541
dmlA,361,40314.467599999996,5.281558799743652,49.03047091412742
yeaV,481,52862.481100000005,8.547105598449708,56.96465696465697
yeaW,374,42560.32,5.4509389877319325,45.18716577540107
yeaX,321,35660.84,5.290880393981933,42.05607476635514
rnd,375,42715.720199999996,5.184420967102049,50.93333333333333
fadD,561,62313.196200000006,6.229974174499512,49.9108734402852
yeaY,193,20920.8703,9.549653434753417,50.259067357512954
tsaB,231,25180.5351,5.016120719909667,48.484848484848484
yoaA,636,70345.07149999999,6.741013526916505,47.79874213836478
yoaB,114,12493.0784,4.964454078674316,52.63157894736842
yoaC,99,10835.288799999998,4.9019880294799805,49.494949494949495
yoaH,59,6554.233699999999,4.704699897766112,42.3728813559322
pabB,453,50968.933899999996,5.081940269470214,45.6953642384106
nudL,192,21403.2958,5.858417701721191,54.6875
sdaA,454,48874.0701,5.1785097122192365,47.57709251101321
pdeD,532,59710.6746,8.93552761077881,52.06766917293233
yoaE,518,56527.3577,4.880957603454591,55.4054054054054
yoaL,52,6057.9078,11.610772132873539,44.230769230769226
manX,323,35015.067,5.748377418518066,50.464396284829725
manY,266,27635.475899999998,4.9998079299926745,62.03007518796993
manZ,283,30955.1144,9.321435356140139,53.71024734982333
yobD,152,17615.035099999997,10.059533882141114,61.18421052631579
mntP,188,20116.743300000002,6.9687105178833,56.38297872340425
rlmA,269,30418.566300000002,6.824907875061036,49.07063197026022
cspC,69,7402.270399999999,6.5389509201049805,43.47826086956522
yobF,47,5212.116599999999,8.57037868499756,46.808510638297875
yebO,95,10792.3419,4.9714452743530275,46.31578947368421
mgrB,47,5519.679099999999,7.922213554382325,65.95744680851064
yobH,79,8514.0158,9.508780479431152,49.36708860759494
kdgR,263,30028.9937,5.43462619781494,44.866920152091254
yebQ,457,48151.135500000004,9.747893714904784,61.70678336980306
htpX,293,31922.968599999997,6.604827308654786,52.901023890784984
prc,682,76662.12950000001,6.190471076965332,43.988269794721404
proQ,232,25892.208,9.663826942443851,41.37931034482759
msrC,165,18121.4055,4.657068824768066,48.484848484848484
letA,427,48272.8571,9.254001426696775,55.26932084309133
letB,877,94969.2745,5.773159217834471,46.7502850627138
rsmF,479,53194.8319,5.442242622375488,49.89561586638831
yebV,78,8752.7064,4.465407752990722,42.30769230769231
yebW,63,7315.1662,4.0500284194946286,47.61904761904761
pphA,218,25273.5414,6.942507743835448,43.57798165137615
yebY,113,12378.289400000001,7.739049339294434,52.21238938053098
yebZ,290,32525.949099999998,10.876090431213381,64.13793103448275
yobA,124,13410.041,9.476417350769044,45.96774193548387
holE,76,8846.188699999999,9.154139900207518,51.31578947368421
yobB,218,24394.7836,9.015726280212402,49.08256880733945
exoX,220,25132.8031,7.090971183776855,50.0
ptrB,686,79489.57079999999,5.665790367126465,46.93877551020408
yebE,219,23686.5477,5.342831230163574,45.20547945205479
yebF,118,12961.5778,8.823739433288573,44.91525423728814
yebG,96,10716.888500000001,4.352355003356934,43.75
purT,392,42433.1807,5.482200431823729,49.48979591836735
eda,213,22283.756500000003,5.568766212463378,54.460093896713616
edd,603,64638.309700000005,5.930603218078613,48.424543946932005
zwf,491,55703.778300000005,5.5584215164184565,45.21384928716905
yebK,289,31975.2198,6.181490516662596,46.36678200692042
pykA,480,51356.5887,6.238613700866699,46.666666666666664
lpxM,323,37409.9518,9.60174388885498,50.464396284829725
mepM,440,49025.0887,9.531537818908692,43.63636363636363
znuA,310,33776.962799999994,5.608269309997559,47.41935483870968
znuC,251,27867.1358,9.438961219787597,44.6215139442231
znuB,261,27728.3413,8.638650703430176,65.90038314176245
ruvB,336,37173.329699999995,5.022429847717285,50.89285714285714
ruvA,203,22053.3565,5.729222679138184,51.724137931034484
yobI,21,2665.2351,6.50047092437744,76.19047619047619
yebB,200,22671.6634,7.842788505554201,46.5
ruvC,173,18746.5509,9.59078426361084,50.28901734104046
yebC,246,26422.283799999997,4.714248847961425,42.68292682926829
nudB,150,17273.488100000002,5.822552299499511,48.66666666666667
aspS,590,65912.69069999999,5.471855735778808,47.28813559322034
yecD,188,20451.9784,5.371762275695801,50.53191489361703
yecE,272,31478.6901,7.850137901306153,49.26470588235294
yecN,131,15226.121700000002,9.385839271545407,62.59541984732825
cmoA,247,27776.3354,5.356586265563965,46.963562753036435
cmoB,323,37006.1154,6.132950019836425,48.60681114551084
torZ,809,88962.9402,6.827465629577637,46.35352286773795
torY,366,40285.9907,5.832385444641113,41.80327868852459
cutC,248,26761.4826,5.607871437072753,49.193548387096776
yecM,188,21204.753299999997,5.325381660461425,44.680851063829785
argS,577,64650.1517,5.321687126159667,48.52686308492201
yecV,14,1629.9239999999998,9.992486763000489,42.857142857142854
yecT,162,18852.9213,4.691399574279784,40.123456790123456
flhE,130,14059.255,10.247652626037596,50.76923076923077
